,caudalanteriorcingulate-lh,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6319444444444444,0.0,0.041666666666666664,0.059722222222222225,0.006944444444444444,0.041666666666666664,0.20972222222222223,0.008333333333333333
cuneus-lh,0.0,0.8536121673003803,0.0,0.0,0.09695817490494296,0.0,0.049429657794676805,0.0
frontalpole-lh,0.037283621837549935,0.0,0.5605858854860186,0.0426098535286285,0.009320905459387484,0.045272969374167776,0.09587217043941411,0.20905459387483355
frontalpole-rh,0.03767123287671233,0.0,0.019691780821917807,0.4503424657534247,0.0,0.23116438356164384,0.19863013698630136,0.0625
isthmuscingulate-rh,0.011308562197092083,0.10177705977382875,0.004846526655896607,0.0,0.8287560581583199,0.0,0.05331179321486268,0.0
medialorbitofrontal-rh,0.026041666666666668,0.0,0.026041666666666668,0.24305555555555555,0.0,0.4435763888888889,0.17100694444444445,0.09027777777777778
rostralanteriorcingulate-lh,0.10204081632653061,0.01904761904761905,0.044897959183673466,0.15918367346938775,0.022448979591836733,0.13197278911564625,0.42448979591836733,0.09591836734693877
rostralanteriorcingulate-rh,0.004705882352941176,0.0,0.17529411764705882,0.08705882352941176,0.0,0.12941176470588237,0.1635294117647059,0.44
