,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.11764705882352941,0.12745098039215685,0.12745098039215685,0.11764705882352941,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685
inferiorparietal-rh,0.09420289855072464,0.13768115942028986,0.12318840579710146,0.09420289855072464,0.12318840579710146,0.14492753623188406,0.14492753623188406,0.13768115942028986
postcentral-rh,0.09848484848484848,0.13636363636363635,0.12878787878787878,0.09848484848484848,0.12878787878787878,0.13636363636363635,0.13636363636363635,0.13636363636363635
superiorfrontal-lh,0.11818181818181818,0.12727272727272726,0.12727272727272726,0.11818181818181818,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726
superiorfrontal-rh,0.09848484848484848,0.13636363636363635,0.12878787878787878,0.09848484848484848,0.12878787878787878,0.13636363636363635,0.13636363636363635,0.13636363636363635
superiorparietal-rh,0.09090909090909091,0.13636363636363635,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.1590909090909091,0.14393939393939395,0.13636363636363635
superiortemporal-lh,0.09352517985611511,0.1366906474820144,0.1223021582733813,0.09352517985611511,0.1223021582733813,0.1510791366906475,0.14388489208633093,0.1366906474820144
supramarginal-lh,0.09420289855072464,0.13768115942028986,0.12318840579710146,0.09420289855072464,0.12318840579710146,0.14492753623188406,0.14492753623188406,0.13768115942028986
