,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.26804123711340205,0.041237113402061855,0.0,0.26804123711340205,0.16494845360824742,0.0,0.25773195876288657,0.0
caudalmiddlefrontal-rh,0.07142857142857142,0.2857142857142857,0.011904761904761904,0.07142857142857142,0.27380952380952384,0.20238095238095238,0.07142857142857142,0.011904761904761904
parsopercularis-lh,0.0,0.0,0.379746835443038,0.12025316455696203,0.006329113924050633,0.0949367088607595,0.1518987341772152,0.2468354430379747
rostralmiddlefrontal-lh,0.13157894736842105,0.015789473684210527,0.11052631578947368,0.23157894736842105,0.08421052631578947,0.07894736842105263,0.23684210526315788,0.11052631578947368
superiorfrontal-lh,0.11409395973154363,0.1342281879194631,0.013422818791946308,0.12751677852348994,0.3087248322147651,0.1610738255033557,0.12751677852348994,0.013422818791946308
superiorfrontal-rh,0.0,0.1103448275862069,0.11724137931034483,0.11724137931034483,0.15862068965517243,0.2620689655172414,0.11724137931034483,0.11724137931034483
superiortemporal-lh,0.12376237623762376,0.01485148514851485,0.12871287128712872,0.21782178217821782,0.07920792079207921,0.07425742574257425,0.2376237623762376,0.12376237623762376
superiortemporal-rh,0.0,0.0,0.2971014492753623,0.13768115942028986,0.007246376811594203,0.10869565217391304,0.17391304347826086,0.2753623188405797
