,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.24242424242424243,0.24242424242424243,0.2222222222222222,0.0,0.0,0.25252525252525254,0.04040404040404041,0.0
Cz,0.2403846153846154,0.2403846153846154,0.22115384615384615,0.0,0.0,0.25,0.04807692307692308,0.0
F5,0.24489795918367346,0.24489795918367346,0.22448979591836735,0.0,0.0,0.24489795918367346,0.04081632653061224,0.0
P1,0.0,0.0,0.0,0.42857142857142855,0.45714285714285713,0.0,0.02857142857142857,0.08571428571428572
PO3,0.0,0.0,0.0,0.375,0.525,0.0,0.025,0.075
POz,0.22413793103448276,0.22413793103448276,0.20689655172413793,0.0,0.0,0.3017241379310345,0.04310344827586207,0.0
PO4,0.1875,0.21875,0.1875,0.0,0.0,0.21875,0.1875,0.0
PO8,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.2727272727272727
