,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.2,0.2,0.24,0.12,0.0,0.2,0.04,0.0
Cz,0.2,0.2,0.24,0.12,0.0,0.2,0.04,0.0
F5,0.11904761904761904,0.11904761904761904,0.5476190476190477,0.07142857142857142,0.0,0.11904761904761904,0.023809523809523808,0.0
P1,0.2,0.2,0.2,0.15,0.0,0.2,0.05,0.0
PO3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.2,0.2,0.24,0.12,0.0,0.2,0.04,0.0
PO4,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0
PO8,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778
