,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.28,0.168,0.0,0.0,0.288,0.264,0.0,0.0
FC5,0.25555555555555554,0.23333333333333334,0.0,0.0,0.25555555555555554,0.25555555555555554,0.0,0.0
P3,0.0,0.0,0.4507042253521127,0.352112676056338,0.0,0.0,0.11267605633802817,0.08450704225352113
Cz,0.0,0.0,0.3968253968253968,0.38095238095238093,0.0,0.0,0.12698412698412698,0.09523809523809523
P5,0.27692307692307694,0.16153846153846155,0.0,0.0,0.3076923076923077,0.25384615384615383,0.0,0.0
PO3,0.2777777777777778,0.1746031746031746,0.0,0.0,0.2857142857142857,0.2619047619047619,0.0,0.0
POz,0.0,0.0,0.2903225806451613,0.2903225806451613,0.0,0.0,0.22580645161290322,0.1935483870967742
F6,0.0,0.0,0.28,0.28,0.0,0.0,0.24,0.2
