,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.24631043256997456,0.22340966921119593,0.0071246819338422395,0.005089058524173028,0.23715012722646311,0.22391857506361323,0.016793893129770993,0.04020356234096692
FC5,0.21606118546845124,0.2538240917782027,0.0004780114722753346,0.0004780114722753346,0.23948374760994265,0.248565965583174,0.008126195028680689,0.032982791586998086
P3,0.0037174721189591076,0.0,0.3032395114179501,0.27615507169410514,0.002124269782262347,0.0,0.2543813064259161,0.16038236856080723
Cz,0.002183406113537118,0.0005458515283842794,0.2827510917030568,0.29748908296943233,0.0,0.002183406113537118,0.2527292576419214,0.162117903930131
P5,0.225531914893617,0.2359338061465721,0.0028368794326241137,0.0009456264775413711,0.25059101654846333,0.23782505910165486,0.011347517730496455,0.034988179669030735
PO3,0.21220527045769763,0.2445677300046232,0.0,0.0004623208506703652,0.23763291724456773,0.26675913083680075,0.006472491909385114,0.0319001386962552
POz,0.012260127931769723,0.006929637526652452,0.26119402985074625,0.2526652452025586,0.009594882729211088,0.005863539445628998,0.28624733475479747,0.1652452025586354
F6,0.047411104179663134,0.043668122270742356,0.1883967560823456,0.18714909544603867,0.044915782907049284,0.044291952588895823,0.18964441671865254,0.2545227698066126
