,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.23635522664199815,0.22571692876965774,0.1692876965772433,0.002312673450508788,0.0,0.1845513413506013,0.018038852913968548,0.1637372802960222
Cz,0.21990950226244343,0.23574660633484162,0.17149321266968326,0.0027149321266968325,0.0,0.19095022624434388,0.022171945701357467,0.15701357466063348
F5,0.19497178040020524,0.20369420215495126,0.24474089276552077,0.011287839917906618,0.007696254489481785,0.18163160595177014,0.044638276038994354,0.11133914828116984
P1,0.0058953574060427415,0.008843036109064112,0.025792188651436992,0.34340456890198967,0.29771554900515845,0.010316875460574797,0.3050847457627119,0.0029476787030213707
PO3,0.0,0.0,0.014404852160727824,0.3146322971948446,0.3707354056103108,0.000758150113722517,0.2759666413949962,0.02350265352539803
POz,0.20777891504605936,0.22364380757420677,0.17707267144319344,0.0035823950870010235,0.0,0.23439099283520984,0.028659160696008188,0.12487205731832139
PO4,0.03368560105680317,0.04095112285336856,0.06935270805812417,0.261558784676354,0.22919418758256274,0.046235138705416116,0.3190224570673712,0.0
PO8,0.2136591478696742,0.20802005012531327,0.12468671679197994,0.005639097744360902,0.021929824561403508,0.14598997493734336,0.0,0.2800751879699248
