,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.18181818181818182,0.0,0.22727272727272727,0.0,0.18181818181818182,0.0,0.22727272727272727,0.18181818181818182
FC5,0.0,0.47368421052631576,0.0,0.0,0.0,0.5263157894736842,0.0,0.0
P3,0.06779661016949153,0.0,0.2711864406779661,0.05084745762711865,0.06779661016949153,0.0,0.288135593220339,0.2542372881355932
Cz,0.0,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.0,0.17647058823529413,0.058823529411764705,0.29411764705882354
P5,0.18181818181818182,0.0,0.22727272727272727,0.0,0.18181818181818182,0.0,0.22727272727272727,0.18181818181818182
PO3,0.0,0.29411764705882354,0.0,0.029411764705882353,0.0,0.6764705882352942,0.0,0.0
POz,0.04938271604938271,0.0,0.20987654320987653,0.037037037037037035,0.04938271604938271,0.0,0.4567901234567901,0.19753086419753085
F6,0.034482758620689655,0.0,0.2413793103448276,0.1206896551724138,0.034482758620689655,0.034482758620689655,0.2413793103448276,0.29310344827586204
