,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.15789473684210525,0.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367
FC5,0.0,0.46153846153846156,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
P3,0.02702702702702703,0.0,0.23423423423423423,0.24324324324324326,0.0,0.0,0.24324324324324326,0.25225225225225223
Cz,0.02654867256637168,0.0,0.23008849557522124,0.23893805309734514,0.0,0.0,0.24778761061946902,0.25663716814159293
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.21212121212121213,0.0,0.0,0.0,0.7878787878787878,0.0,0.0
POz,0.021897810218978103,0.0,0.20437956204379562,0.2116788321167883,0.0,0.0,0.27007299270072993,0.291970802919708
F6,0.02127659574468085,0.0,0.19858156028368795,0.20567375886524822,0.0,0.0,0.2765957446808511,0.2978723404255319
