,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.25,0.24305555555555555,0.006944444444444444,0.006944444444444444,0.24305555555555555,0.24305555555555555,0.006944444444444444,0.0
FC5,0.25517241379310346,0.2482758620689655,0.0,0.0,0.2482758620689655,0.2482758620689655,0.0,0.0
P3,0.0,0.0,0.29285714285714287,0.3,0.0,0.0,0.2571428571428571,0.15
Cz,0.0,0.0,0.29285714285714287,0.3,0.0,0.0,0.2571428571428571,0.15
P5,0.2553191489361702,0.24822695035460993,0.0,0.0,0.24822695035460993,0.24822695035460993,0.0,0.0
PO3,0.2550335570469799,0.2483221476510067,0.0,0.0,0.2483221476510067,0.2483221476510067,0.0,0.0
POz,0.0,0.0,0.2846153846153846,0.2846153846153846,0.0,0.0,0.2692307692307692,0.16153846153846155
F6,0.0,0.0,0.25609756097560976,0.25609756097560976,0.0,0.0,0.25609756097560976,0.23170731707317074
