,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.168,0.144,0.136,0.144,0.136,0.0,0.136,0.136
caudalmiddlefrontal-rh,0.16030534351145037,0.1450381679389313,0.13740458015267176,0.1450381679389313,0.13740458015267176,0.0,0.13740458015267176,0.13740458015267176
parstriangularis-rh,0.15328467153284672,0.145985401459854,0.1386861313868613,0.145985401459854,0.1386861313868613,0.0,0.1386861313868613,0.1386861313868613
precentral-lh,0.15942028985507245,0.14492753623188406,0.13768115942028986,0.14492753623188406,0.13768115942028986,0.0,0.13768115942028986,0.13768115942028986
precentral-rh,0.14788732394366197,0.14084507042253522,0.14084507042253522,0.14788732394366197,0.14084507042253522,0.007042253521126761,0.13380281690140844,0.14084507042253522
superiorfrontal-lh,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.11764705882352941
superiortemporal-lh,0.15384615384615385,0.14615384615384616,0.13846153846153847,0.14615384615384616,0.13846153846153847,0.0,0.13846153846153847,0.13846153846153847
supramarginal-lh,0.15328467153284672,0.145985401459854,0.1386861313868613,0.145985401459854,0.1386861313868613,0.0,0.1386861313868613,0.1386861313868613
