,Oz,O2,P8,TP10,CP6,PO4,PO8,TP8
Oz,0.3068181818181818,0.0,0.017857142857142856,0.03896103896103896,0.00487012987012987,0.3068181818181818,0.30357142857142855,0.021103896103896104
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.06701030927835051,0.0,0.8195876288659794,0.0,0.0,0.06701030927835051,0.04639175257731959,0.0
TP10,0.046218487394957986,0.0,0.0,0.30462184873949577,0.2647058823529412,0.046218487394957986,0.052521008403361345,0.2857142857142857
CP6,0.002512562814070352,0.0,0.0,0.31155778894472363,0.3417085427135678,0.002512562814070352,0.010050251256281407,0.3316582914572864
PO4,0.3068181818181818,0.0,0.017857142857142856,0.03896103896103896,0.00487012987012987,0.3068181818181818,0.30357142857142855,0.021103896103896104
PO8,0.30130293159609123,0.0,0.011400651465798045,0.043973941368078175,0.009771986970684038,0.30130293159609123,0.30618892508143325,0.026058631921824105
TP8,0.02466367713004484,0.0,0.0,0.3004484304932735,0.3004484304932735,0.02466367713004484,0.03139013452914798,0.3183856502242152
