,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.29927007299270075,0.12408759124087591,0.21897810218978103,0.0948905109489051,0.1678832116788321,0.0,0.0948905109489051,0.0
inferiorparietal-rh,0.13043478260869565,0.28695652173913044,0.0782608695652174,0.13043478260869565,0.2,0.0,0.13043478260869565,0.043478260869565216
rostralmiddlefrontal-rh,0.27722772277227725,0.09900990099009901,0.2871287128712871,0.0891089108910891,0.15841584158415842,0.0,0.0891089108910891,0.0
superiorparietal-lh,0.10784313725490197,0.14705882352941177,0.08823529411764706,0.29411764705882354,0.14705882352941177,0.0,0.21568627450980393,0.0
superiorparietal-rh,0.17647058823529413,0.21008403361344538,0.11764705882352941,0.12605042016806722,0.24369747899159663,0.0,0.12605042016806722,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
supramarginal-lh,0.11702127659574468,0.1595744680851064,0.09574468085106383,0.23404255319148937,0.1595744680851064,0.0,0.23404255319148937,0.0
supramarginal-rh,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
