,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.26605504587155965,0.09174311926605505,0.05504587155963303,0.21559633027522937,0.17889908256880735,0.12385321100917432,0.05504587155963303,0.013761467889908258
inferiorparietal-rh,0.16176470588235295,0.22794117647058823,0.0,0.07352941176470588,0.16176470588235295,0.20588235294117646,0.16911764705882354,0.0
parstriangularis-rh,0.14285714285714285,0.0,0.6428571428571429,0.14285714285714285,0.047619047619047616,0.011904761904761904,0.0,0.011904761904761904
rostralmiddlefrontal-lh,0.22959183673469388,0.05102040816326531,0.061224489795918366,0.30612244897959184,0.1683673469387755,0.12755102040816327,0.05102040816326531,0.00510204081632653
rostralmiddlefrontal-rh,0.1919191919191919,0.10101010101010101,0.020202020202020204,0.16666666666666666,0.2676767676767677,0.15151515151515152,0.10101010101010101,0.0
superiorparietal-rh,0.14367816091954022,0.14942528735632185,0.0,0.14367816091954022,0.16091954022988506,0.25287356321839083,0.14942528735632185,0.0
superiortemporal-lh,0.0759493670886076,0.14556962025316456,0.0,0.056962025316455694,0.12025316455696203,0.16455696202531644,0.43670886075949367,0.0
superiortemporal-rh,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.0,0.35294117647058826
