,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.22413793103448276,0.23275862068965517,0.08620689655172414,0.008620689655172414,0.14655172413793102,0.16379310344827586,0.13793103448275862,0.0
inferiorparietal-rh,0.17721518987341772,0.27848101265822783,0.0759493670886076,0.006329113924050633,0.12025316455696203,0.189873417721519,0.1518987341772152,0.0
parstriangularis-rh,0.09876543209876543,0.14814814814814814,0.4074074074074074,0.0,0.0,0.14814814814814814,0.1728395061728395,0.024691358024691357
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.5882352941176471,0.0,0.20588235294117646,0.20588235294117646,0.0
rostralmiddlefrontal-rh,0.18,0.19,0.0,0.01,0.32,0.14,0.16,0.0
superiorparietal-rh,0.10344827586206896,0.15517241379310345,0.06896551724137931,0.04597701149425287,0.06896551724137931,0.3218390804597701,0.23563218390804597,0.0
superiortemporal-lh,0.08620689655172414,0.13218390804597702,0.06896551724137931,0.04597701149425287,0.08045977011494253,0.2413793103448276,0.3448275862068966,0.0
superiortemporal-rh,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.7619047619047619
