,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.2462686567164179,0.1865671641791045,0.029850746268656716,0.1865671641791045,0.12686567164179105,0.05970149253731343,0.16417910447761194,0.0
frontalpole-lh,0.19827586206896552,0.21551724137931033,0.05172413793103448,0.19827586206896552,0.16379310344827586,0.06896551724137931,0.10344827586206896,0.0
frontalpole-rh,0.07692307692307693,0.15384615384615385,0.34615384615384615,0.07692307692307693,0.34615384615384615,0.0,0.0,0.0
medialorbitofrontal-lh,0.20869565217391303,0.21739130434782608,0.034782608695652174,0.20869565217391303,0.14782608695652175,0.06956521739130435,0.11304347826086956,0.0
medialorbitofrontal-rh,0.17857142857142858,0.20238095238095238,0.11904761904761904,0.17857142857142858,0.2619047619047619,0.011904761904761904,0.047619047619047616,0.0
rostralanteriorcingulate-lh,0.19047619047619047,0.19047619047619047,0.0,0.19047619047619047,0.07142857142857142,0.16666666666666666,0.19047619047619047,0.0
rostralanteriorcingulate-rh,0.26666666666666666,0.15555555555555556,0.0,0.16666666666666666,0.06666666666666667,0.08888888888888889,0.25555555555555554,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
