,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05768982281999511,0.012206426521562645,0.011625621858862147,0.016414362123690057,0.01813724931991784,0.009848791410935151,0.016377627101903595,0.014110670264761774,0.021183575596644258,0.010429596073635649,0.019188653579959455,0.01556152264053254,0.008760652129107078,0.012543381076926442,0.013475922350362065,0.011245700535006705,0.012750496162476681,0.009158505622052957,0.010936930692763226,0.013603335645634198,0.021583023712373407,0.01909797530647378,0.01782847947767436,0.015978178986174443,0.011481000333677263,0.010338917800149977,0.011299643786705917,0.017519709635430883,0.011716300132347821,0.016142327303233037,0.04627131604668319,0.03440539529563974,0.008942008676078424,0.036326847268751614,0.013475922350362065,0.011625621858862147,0.015978178986174443,0.01012082623139217,0.017103053289788978,0.015652200914018213,0.0251366846082274,0.010992214210237338,0.011100100713635763,0.011100100713635763,0.015688935935804674,0.011100100713635763,0.016377627101903595,0.009214043496535441,0.009214043496535441,0.021509553668800488,0.012478461342019664,0.011571678607162936,0.017647122930703016,0.026496858710512494,0.008307260761678713,0.008307260761678713,0.013711222149032623,0.015470844367046866,0.02474285191260622,0.008942008676078424,0.015833557460989557,0.016921696742817634
Fz,0.010705893094329831,0.03291459893757122,0.020482395137917227,0.017744938715239314,0.01768519442081943,0.02060727428707534,0.01660440656094319,0.01785903674376073,0.015349776378125646,0.017207240065460365,0.014871822022766584,0.01642517367768354,0.014632844845087051,0.005958705891951271,0.0193526441042578,0.016012354177062708,0.01540952067254553,0.00681084956386665,0.01947213269309757,0.01876059172037732,0.018282637365018256,0.015469264966965412,0.014632844845087051,0.019287509249519566,0.013318470367849628,0.018222893070598375,0.01917341122099815,0.014089755634989756,0.020661628021176874,0.017983915892918846,0.008370475051636047,0.008674587084053813,0.021085228642434405,0.01337821466226951,0.014931566317186465,0.02054213943233711,0.01833160053880144,0.01977085416519698,0.01606670791116424,0.01750057097724143,0.01689773747272425,0.012295634278721143,0.012404341746924208,0.012404341746924208,0.01834238165943814,0.012404341746924208,0.012004095890612205,0.015349776378125646,0.020428041403815694,0.012357171096813151,0.015230287789285882,0.014871822022766584,0.016962872327462485,0.011102540913995611,0.016544662266523305,0.01851622398237944,0.018570577716480973,0.017620059566081196,0.01607748903180094,0.018635712571219206,0.014274379078567753,0.012063840185032086
F3,0.010000920401908439,0.017657058169894498,0.03139692117955816,0.01833021689343079,0.018739419403206187,0.016747719259282513,0.016565851477160116,0.019657603773240863,0.0175661242788333,0.019012221076389783,0.01811172762520049,0.020066806283016256,0.017156921769057906,0.004579597093916416,0.013792367799793561,0.01296511732082008,0.010427813830529216,0.0045466945530599255,0.019930405446424458,0.01246498091998349,0.018148349111308394,0.017384256496710902,0.017065987877996708,0.01762043668378659,0.012655694161528579,0.018921287185328584,0.01588384729420113,0.018529775594398574,0.02071218897986734,0.017057142418574013,0.01128284033618791,0.012774404079274992,0.01870279791709828,0.013428632235548767,0.014519838928283148,0.019757383123724756,0.01511975467960363,0.017384256496710902,0.013337698344487569,0.01583838034867053,0.01511975467960363,0.012730008861658811,0.012892946076518686,0.012892946076518686,0.013146985102942477,0.012892946076518686,0.016065715076323525,0.017111454823527307,0.016520384531629517,0.018347907812276177,0.01447437198275255,0.015338243947833934,0.017747992060955696,0.015801758862562618,0.020566942683852847,0.021294413812342438,0.022258065127907713,0.018202661516261688,0.014465526523329856,0.016656785368221315,0.018520930134975883,0.011109818013488204
F7,0.012992765948752583,0.01683587424277446,0.020151284901462237,0.03519098746374164,0.02693304511154303,0.011313046554998322,0.012470210451484751,0.013048792399727966,0.016099497217737645,0.013310070148361882,0.01709886603743047,0.016730677524912058,0.014205956296214396,0.004494857153461374,0.015363120192700825,0.010627553842870612,0.011944226862172736,0.0029455081001472753,0.01962358726612813,0.017465340503926785,0.0257758812150566,0.016204693935600048,0.01520532511590722,0.016101211263759733,0.017309259473155272,0.012994479994774672,0.013890366142627186,0.016890186647727755,0.01362908839399327,0.010311963689283405,0.014519832403779513,0.023196847581405645,0.014258554655145597,0.020149570855440148,0.013942964501558387,0.015207039161929309,0.016942785006658953,0.016467685730256053,0.016309890653462448,0.01867681680536651,0.01599601454589733,0.016499178469168586,0.01660951732509726,0.016556918966166057,0.018201717528963608,0.016714714042959662,0.015468316910563228,0.016520284089187254,0.019413193830403328,0.020782465208636653,0.018361226651779302,0.015731308705219233,0.012312415374691146,0.01404987526544288,0.01478453824445761,0.014521546449801602,0.02072986684970545,0.020885947880476964,0.011521725944701036,0.018361226651779302,0.017361857832086477,0.011786431785379133
FT9,0.013395385859135394,0.015498390145064097,0.018906886214236404,0.024237478157117423,0.03366545386194926,0.013232049831402597,0.015407736532517636,0.015815677788976707,0.014183912763140426,0.014900156064832044,0.014455873600779805,0.016268945851709005,0.011736265224386007,0.003842596495925718,0.016223619045435775,0.014265580777006823,0.011872245643205697,0.006028465234339589,0.019124534646922493,0.017302476797313233,0.0285888515593475,0.015543716951337327,0.016223619045435775,0.01659521909430168,0.016087638626616087,0.015081463289924964,0.014455873600779805,0.017139140769580438,0.015915317000203225,0.012769796169990234,0.014764175646012354,0.01883460261192299,0.013277376637675826,0.017130155170900378,0.016178292239162548,0.014238225168093716,0.016277931450389065,0.018489959359097273,0.015725024176430246,0.018897900615556344,0.017048487157033977,0.015247989820641149,0.015410927035501024,0.015320273422954563,0.016486594284395095,0.01545625384177425,0.013821298312954587,0.013005415800036446,0.018263325327731124,0.019586788308334855,0.017447442814812985,0.015362409726244405,0.014546527213326266,0.014646166424552787,0.014138585956867197,0.016268945851709005,0.022850318360007414,0.022977313180147042,0.009868880568503515,0.016359599464255466,0.019305841872015415,0.014002605538047507
FC5,0.009104980231193513,0.017668237656806536,0.01654587438843986,0.010858935275386757,0.013037964300053367,0.0354926950785794,0.021677651062193097,0.024074582989326365,0.013658824251419977,0.020795307627866494,0.018321946364206518,0.018496268686179845,0.01976010552048648,0.005031270557692632,0.01535846689065993,0.013168706041533362,0.015619950373619924,0.007888085069293123,0.015096983407699938,0.015827121451626625,0.012384255592653383,0.01453043586128662,0.017406754173846545,0.022647155657506364,0.012874373802539998,0.02096962994983982,0.01810404346173986,0.017548227739786496,0.02099109359875974,0.026068557867559686,0.008418422767760156,0.008364110362806865,0.02098036177429978,0.013789565992899974,0.01474833876375328,0.021078254759746402,0.015325618134626557,0.01514056398819327,0.014051049475859965,0.013353760187966652,0.022472833335533033,0.013589581024081723,0.013796098819434928,0.013970421141408257,0.015609218549159965,0.01383967939992826,0.01535846689065993,0.01392030773437997,0.017711818237299868,0.01894280631557313,0.012787212641553334,0.011872020451193357,0.018452688105686517,0.01580500452005321,0.01893207449111317,0.018627010427659844,0.014279684202786585,0.012220665095140014,0.018049731056786568,0.013615243670926643,0.012743632061060002,0.01714527069088655
FC1,0.011858314095438617,0.014104569424131684,0.015967646114212,0.011624868545939882,0.014790206044912175,0.02096965205177289,0.03654968987138976,0.029396849289296527,0.015748900592428977,0.017051161401320954,0.013446836956812765,0.021051868610187756,0.015173384683524926,0.005323392661371072,0.013734594911264792,0.01421469013600812,0.013035754164738442,0.008838280029597962,0.013940136307301954,0.014050257019178392,0.016352320654794604,0.016077766826088438,0.026765919420020857,0.028341238155649144,0.012172480301382363,0.01869549256961825,0.016488849618162764,0.02340824465075726,0.019996257476540373,0.024327326821036485,0.012200384454843935,0.0112005816281197,0.016735499293407355,0.01439232737858371,0.013816811469679658,0.01740643588647213,0.01337782452414376,0.014351219099376278,0.008472735172713448,0.015831117150843843,0.024312626793320774,0.013619008575474613,0.013699729231919623,0.013864162348749352,0.013885823902348663,0.013740837511127054,0.019695295396342488,0.009664875269728987,0.013693486632057359,0.02172280520325253,0.012706887931078983,0.009829308386558716,0.021586276239884378,0.01946184984684375,0.012789104489493847,0.014186785982546548,0.01580321299738227,0.015378926079562087,0.014255798415215553,0.012747996210286414,0.015872225430051276,0.016201091663710733
C3,0.0106777158557541,0.014443329993222441,0.017706837114199316,0.011702249919040102,0.014612914894038237,0.021906573518858684,0.027727903468854953,0.03601210378231118,0.017391311185848756,0.015769717640511854,0.014256748905081535,0.023212641135845025,0.018958592326232367,0.006619019836970528,0.012726783982326106,0.013045633753654626,0.011905827194506119,0.007127397566982611,0.015189654345786065,0.013493428365192801,0.014948760852691867,0.016756935486169675,0.022876795177191392,0.026811994215475532,0.009965383877840697,0.017971374480574544,0.014853808387132433,0.022856475146888322,0.018266580378622034,0.023680755777686267,0.010470814737310123,0.009259699585883215,0.016719619268541493,0.016085243568862415,0.014294065122709716,0.01837852903150658,0.01289304504016394,0.012465570458928838,0.009704170354443428,0.014443329993222441,0.02419985898150285,0.013637861502986343,0.013838114935474398,0.013987379805987122,0.013530744582820982,0.01387543115310258,0.018286900408925104,0.014928440822388797,0.012913365070467012,0.024311807634387388,0.013361159682005186,0.011122186624314315,0.0230633762653323,0.02061750208919745,0.01660767061565695,0.01347310833488973,0.0153559154036239,0.015189654345786065,0.015433871681858223,0.01317457859386428,0.016794251703797856,0.01410748403456881
T7,0.014372121043714742,0.013229076961765517,0.017080118338681425,0.014676767227039193,0.013884043595530516,0.013395966147346292,0.01614963770942907,0.01881986467872146,0.035800839311565254,0.015260879376571904,0.0218238700191754,0.019278809939068588,0.015023135706758842,0.00868760998443286,0.015148302595944423,0.011422428108214094,0.015148302595944423,0.004964953271028037,0.014397301260830938,0.012131707146932385,0.01346682063157858,0.02211592609394175,0.019612588310230137,0.01745561900623817,0.012728409405023195,0.018598663088187393,0.01302046547978955,0.02166957094215272,0.016621173078334293,0.018056273235049873,0.014134377373901677,0.015790679121151324,0.014188689778854971,0.019487421421044558,0.018444364011164716,0.014743669740550584,0.014409891369389034,0.01848608630755991,0.01765164037965604,0.013562855332927067,0.012240331956838968,0.013647315110856767,0.013851974622111834,0.013935419214902222,0.01667943745400849,0.013851974622111834,0.017359584304889684,0.012269464144676065,0.016858916748147358,0.017205285227867004,0.013938356000483808,0.019946366681391686,0.02044703423813401,0.020000679086344977,0.018652975493140683,0.014355578964435744,0.02037617975390172,0.0166085829697762,0.014635044930644001,0.011142962142005837,0.020822534905690752,0.016233082302219457
TP9,0.009430908327684593,0.014586308125281968,0.01808719857060946,0.012152215644832206,0.014449934338415005,0.01983823656775694,0.017048149582692112,0.016473719909296414,0.014996615034850325,0.03176488592219968,0.02053575831402315,0.018279070311397184,0.013273326014663227,0.007489406986267135,0.015735167472073368,0.017034867868695656,0.014299093288584119,0.008452322337108157,0.014791461580066147,0.013957566046932976,0.013013860154925755,0.017048149582692112,0.015899290235900712,0.015420203658415139,0.016186505072598563,0.026553988170681542,0.02119224936933252,0.01730761544242958,0.01952327275409871,0.025405128823890143,0.00989552764220624,0.010456675601605486,0.02115121867837568,0.008472735172713448,0.019386898967231746,0.02145171522906999,0.019277088608357695,0.023818213590570004,0.019633083112972762,0.014299093288584119,0.013081454273875501,0.009830063945837134,0.00999300116069701,0.00999300116069701,0.018594034125055413,0.00999300116069701,0.013437448778490568,0.012452712195526513,0.022259047334210247,0.01176847216325676,0.014586308125281968,0.017089180273648946,0.019715144494886434,0.009552814851587632,0.022997599771433293,0.02184874042464189,0.018251321334436802,0.014504246743368298,0.016870745104868315,0.013806724997102091,0.013314356705620062,0.017991855474699333
