,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.057518056924057134,0.013219122678682018,0.008957972283668047,0.01523091574721784,0.01651626279091964,0.010143470824109855,0.012943691169317349,0.02299694126112785,0.01964585789719102,0.018811525368958568,0.01950814214250868,0.012668259659952677,0.01064842859127842,0.011083887124964149,0.009959849817866741,0.012981558420739692,0.008307260761678713,0.0,0.01032709183035297,0.013578326691029813,0.014037379206637599,0.01987538415499491,0.017809647834759874,0.01648643353963573,0.01386179620053292,0.015047294740974727,0.012622354408391897,0.01621100203027106,0.010840087597659968,0.017204841564331316,0.04885911013167582,0.027984537680975845,0.012071491389662556,0.030846739278020983,0.013724080445850582,0.01487974973500848,0.012309055647604882,0.009776228811623627,0.015606195759842505,0.011750154628737105,0.014420697219400695,0.013119090930810123,0.013640124698255554,0.013226977434208548,0.013807852948833705,0.013548314195133998,0.025338109090727555,0.008307260761678713,0.008307260761678713,0.0225459267456585,0.011199291610007763,0.022629699248641624,0.0181768898472461,0.023647652783117184,0.013310933181803576,0.008812218528847277,0.01772587533177675,0.01257644915683112,0.033558724866317606,0.011841965131858662,0.01253054390527034,0.010877954849082312
Fz,0.010053274281749165,0.027872126520344466,0.020267214912226866,0.016778955313642575,0.01818446998468897,0.019233738598295257,0.017433416435381894,0.019296907796993973,0.020007561282354508,0.016289394023727536,0.019407453894716722,0.016422709256202463,0.017449208735056572,0.006082957267788156,0.016959647445141536,0.016589447717546432,0.013169495523218666,0.0,0.016991232044490892,0.019068838766470975,0.018626654375579973,0.01583839416823935,0.017085985842538964,0.01860902344638561,0.017133362741562998,0.015973548030233965,0.01640691695652778,0.01804050065809718,0.019493392228167615,0.014346941163742064,0.010123420315525374,0.0121694424381561,0.016154240161732926,0.014417087197518276,0.01767030093050207,0.01813525445614525,0.016713947485424173,0.018238823718790504,0.019012646402849755,0.015001402285481386,0.01804050065809718,0.008400270806952248,0.00852477057482999,0.00854056287450467,0.01693687831038936,0.008508978275155312,0.01850729281326004,0.013169495523218666,0.013169495523218666,0.018814323342156433,0.01629637085880503,0.017338662637333822,0.01703860894351493,0.01721930107501389,0.018286200617814538,0.020418161073896154,0.01905120783727661,0.018775761907729577,0.01189215787908938,0.017907185425622252,0.01899685410317508,0.017417624135707216
F3,0.008590956893567255,0.019452107261516305,0.025646399099050803,0.016690759589489026,0.01794597705969652,0.018832060077437904,0.016805564402645093,0.01869595215898167,0.018196889791308814,0.017628391916631972,0.017561719505179724,0.01606453240216115,0.020253631670203012,0.00369425546718045,0.018227135995410197,0.01830893150891314,0.013251635420732322,0.0,0.016987041627253403,0.018928978692991538,0.01773425363098682,0.015520100728336216,0.015943547585755613,0.017782386032690632,0.016276255830870848,0.01755277640637851,0.017622211913382493,0.017464800889626087,0.02290911762787544,0.01498184905776076,0.008766254114926087,0.011116514936032926,0.01697191852520271,0.013901928808912105,0.019678953792276695,0.018901495584441888,0.01616421411326652,0.018544721138474746,0.01800028946464981,0.017229011260064486,0.017207708154764315,0.009328276292418067,0.009521459711379326,0.009521459711379326,0.018777747672484614,0.009506336609328633,0.016503102361631238,0.013251635420732322,0.013251635420732322,0.018251202196262105,0.015716701054995223,0.016503102361631238,0.015641085544741758,0.015650028643542972,0.01824225909746089,0.022718697304465914,0.019067849706999505,0.018257382199511583,0.010172702605640502,0.01908915281229968,0.020540970609166175,0.018453982526170587
F7,0.011387694317654679,0.01889402120375558,0.019411949815118866,0.03268772331200527,0.03008744111083615,0.015386663816132113,0.012322765408552996,0.01419738746055864,0.018511033902808186,0.0151307791475223,0.013975657970536468,0.013431412858663862,0.017160499736309495,0.0070695855217951815,0.017825688206376016,0.018779237119705326,0.011193960732076479,0.0,0.015023833741550377,0.022145493922769224,0.02865627803887485,0.01381440015961125,0.01302826833135082,0.017396227178553658,0.014842418704259508,0.014203546734702303,0.01312905446317908,0.016892296519412354,0.019532893173312776,0.010958233289832319,0.01357867271736709,0.02090190516224246,0.01447958862967777,0.014802104251528203,0.020405813181179483,0.014211385412780626,0.013646983074542368,0.01677751243536211,0.018591662808270796,0.017402386452697323,0.015924749653861054,0.009160885714569734,0.009323822929429607,0.009323822929429607,0.019525054495234458,0.009303665703063955,0.016495311266242978,0.011193960732076479,0.011193960732076479,0.020137609964282342,0.01468116089333429,0.01671704075626515,0.011798677523046043,0.0144331149028028,0.01458037476150603,0.019055279014680793,0.024189212463778406,0.02667471058089728,0.008418422767760156,0.023731755531512078,0.02377206998424338,0.018490876676442537
FT9,0.011615623350063942,0.01993760755552742,0.020330227670137514,0.028660500728892358,0.03198719320718428,0.015445632966195385,0.013058684125839035,0.014750222674123063,0.01933617162724865,0.014846269251239462,0.015126120129297291,0.0130022995075629,0.017043197150685856,0.007300989389377654,0.017174761259996837,0.01811657711125525,0.011179196849967894,0.0,0.0156335816937825,0.022157474754378206,0.027175705780954157,0.01285194052549321,0.013359402089978418,0.017868099338746314,0.015238889365849561,0.014000499977097448,0.013697709799635225,0.017059919810121726,0.020085894324274264,0.011594756263982386,0.013718576885716777,0.02073113663803898,0.014618658564812084,0.01443070983722497,0.020351094756219067,0.014522611987695683,0.013488893985966553,0.016235017622061268,0.019129428026902824,0.017268735623790395,0.016890765955293322,0.008392686490767291,0.008555623705627166,0.008555623705627166,0.019732936168504432,0.008555623705627166,0.01666729969551163,0.011179196849967894,0.011179196849967894,0.02004830457875684,0.01443070983722497,0.017550658715171065,0.01166786354169439,0.015142842788733159,0.0149757611472276,0.01948653060931834,0.02438992018601918,0.025707633492451823,0.008418422767760156,0.022944787196921244,0.022869607705886398,0.01852799209862406
FC5,0.008973494884440016,0.018649456683987063,0.01897799212367527,0.013765771945091052,0.0141618718841526,0.02555073639148249,0.01747639147984325,0.018984618170885294,0.019121729688252754,0.017071682974950896,0.019365483496906012,0.01816194906668054,0.020096744922865794,0.0019486734865307221,0.018497110553578774,0.016858398392379292,0.014886507262902356,0.0,0.017994368323231424,0.01634042154899111,0.015060714053561497,0.01831429519708883,0.0172935761233533,0.01516933886346808,0.017933429871068107,0.01784864824003316,0.01842093748837463,0.017439296206551564,0.019267449771451017,0.014771256405785749,0.008418422767760156,0.008973494884440016,0.018558049005742087,0.01436853041951418,0.019274075818661043,0.01932838822361433,0.017896334597776425,0.020340498731519052,0.02075183328362143,0.017384983801598274,0.015397858059080512,0.008910001333152756,0.009103407774094286,0.009133877000175945,0.017132621427114206,0.00907293854801263,0.018207652905803028,0.014886507262902356,0.014886507262902356,0.018231496084674663,0.01683653773212844,0.01807054138843557,0.017643972223292365,0.01838384221508295,0.02003580647070248,0.020949883253152203,0.01664709632842847,0.016288091662658603,0.011495814602007565,0.015922460949678714,0.020127214148947453,0.018938914331762806
FC1,0.01009481302808897,0.017991599831765022,0.01801129818341267,0.01179329296506026,0.01262403024439567,0.018562731711308116,0.025727840745576033,0.021626075428857444,0.01714355552577679,0.01762576094706095,0.017610845245402962,0.01939346899064353,0.019341547910685063,0.002664146601156394,0.017108941472471148,0.017245006360698888,0.016260897166482918,0.0,0.019220398724115316,0.016846944747684004,0.01395667129666289,0.01579360744685675,0.020241513296631757,0.01946508842224964,0.018631959817919402,0.01681233069437836,0.0212626278691482,0.018928570596012186,0.018218982503246522,0.01681233069437836,0.009699142740068913,0.00957560222850434,0.018268512258210162,0.015758993393551107,0.016364739326399844,0.019551623555513743,0.020780422447864037,0.017610845245402962,0.015205168540660834,0.018631959817919402,0.01901510572927629,0.00876796981095072,0.008948214052463415,0.008965521079116235,0.016552725294586047,0.008913599999157772,0.019185784670809676,0.016243590139830098,0.016260897166482918,0.018063219263371136,0.020033828976797907,0.014910949087562877,0.01979153060365841,0.019170868969151683,0.018355047391474266,0.01946269709725481,0.01602099011833825,0.012626421569390499,0.012485574031173102,0.015049405300785445,0.01662434472619216,0.016087826899954707
C3,0.013091047961284732,0.01840227704624557,0.018516047785770907,0.012773745775162718,0.01347238120638429,0.018476599964460633,0.01976981874140269,0.02778182932498624,0.01764418328045195,0.01574666250376515,0.018907672890107984,0.018773891637320874,0.018848214555535935,0.004134634156309839,0.017183381187518575,0.016237193763984553,0.014879370722851688,0.0,0.0170941936856605,0.014304797890392972,0.014587224979610201,0.018283360377101474,0.020319808336194137,0.021384912428872256,0.015399631150357114,0.016103412511197443,0.019071183310181115,0.018263349863839703,0.01847145403484187,0.016653402105988892,0.011554849916435721,0.010682985411116761,0.015399631150357114,0.018729297886391837,0.017034735351088452,0.018055245692837535,0.018753881124059103,0.016157724916150733,0.01590502699421953,0.017525266611307853,0.018813339458631152,0.009184541406539412,0.009496124457829408,0.009377207788685312,0.015107485407115626,0.009481259874186396,0.02130087085663294,0.014879370722851688,0.014879370722851688,0.021697068685375513,0.01663339159272712,0.016841495763729293,0.020646829176340406,0.019021443629633324,0.01832795412803051,0.01865497496817678,0.01597420398281583,0.013972631120627948,0.015152079158044663,0.01453748529906241,0.016707714510942183,0.014938829057423737
T7,0.012155218767191762,0.01945020167697654,0.018286487285340308,0.016046315581402057,0.017203441038162105,0.018962990958340732,0.016131078656270087,0.01795811885115437,0.028250445282335862,0.014539007420622519,0.021064087182457662,0.017653612152006993,0.018003794856026482,0.004734186093219404,0.016466036025332205,0.01580271022208415,0.014167010446769476,0.0,0.016389909350545358,0.016046315581402057,0.01659442763986734,0.018886864283553885,0.01611585332131272,0.015743856347459673,0.016389909350545358,0.015787484887126783,0.016892345404138538,0.02040280884441461,0.018256036615425568,0.01287944591026929,0.012316108516846636,0.012870809510188107,0.01396908109232368,0.01701414808379749,0.020409397779290794,0.016094039051479162,0.016428996420541284,0.017851541506452788,0.020409397779290794,0.016191979996099563,0.014297449526509614,0.008497228678114125,0.008690616562888737,0.008705841897846105,0.016777131659355772,0.008675391227931368,0.020363721774418683,0.014167010446769476,0.014167010446769476,0.020646414203732512,0.015217558558827941,0.02206895928964402,0.016983697413882753,0.020600738198860404,0.01945020167697654,0.01899344162825547,0.019154331377910346,0.01786676684141016,0.010671772341450777,0.016176754661142195,0.01949587768184865,0.01751658413739067
TP9,0.012256477937692634,0.016663630417255673,0.018816436645190854,0.014020047408139238,0.014223127455524582,0.018186730772645755,0.017475950606797047,0.01690055713920524,0.015428226795661493,0.030317221210813126,0.017374410583104377,0.01647747370715244,0.018102114086235195,0.00252040074668573,0.017797494015157178,0.020163218841545906,0.012111252688367536,0.0,0.015766693541303733,0.01870781183528427,0.013901584047164454,0.01649439704443455,0.014700523292530677,0.015330229165075777,0.020640614678552,0.022481716049195254,0.019320594370547263,0.01604100933092448,0.018748743296062406,0.020586302273598707,0.011413853466693985,0.008888733818552338,0.022586798465994883,0.015022066700890804,0.018271347459056314,0.023318044362232657,0.01671794282220896,0.01800057406254252,0.019912911175421183,0.01588515690227852,0.016142549354617154,0.011840466423793675,0.012223407023321005,0.012037250313217774,0.01984167543318578,0.012155713674192558,0.014835909990787571,0.012111252688367536,0.012111252688367536,0.012351721803424058,0.01605439027509964,0.017019020500180025,0.016172853636074423,0.015093302443126207,0.019032897636751357,0.019709831128035836,0.014687142348355518,0.014954373351762355,0.016321621278506476,0.017154407198436923,0.017442103932232826,0.01913443766044403
