,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.31,0.2,0.01,0.22,0.03,0.0,0.05,0.18
caudalmiddlefrontal-rh,0.12962962962962962,0.22839506172839505,0.018518518518518517,0.19753086419753085,0.10493827160493827,0.08641975308641975,0.043209876543209874,0.19135802469135801
inferiorparietal-rh,0.041666666666666664,0.08333333333333333,0.5,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.08333333333333333
precentral-rh,0.12195121951219512,0.20121951219512196,0.018292682926829267,0.23780487804878048,0.08536585365853659,0.06707317073170732,0.07926829268292683,0.18902439024390244
rostralmiddlefrontal-lh,0.041237113402061855,0.17525773195876287,0.030927835051546393,0.14432989690721648,0.24742268041237114,0.18556701030927836,0.020618556701030927,0.15463917525773196
superiorparietal-rh,0.0,0.16883116883116883,0.03896103896103896,0.12987012987012986,0.24675324675324675,0.24675324675324675,0.025974025974025976,0.14285714285714285
superiortemporal-rh,0.07894736842105263,0.11842105263157894,0.039473684210526314,0.18421052631578946,0.039473684210526314,0.039473684210526314,0.3815789473684211,0.11842105263157894
supramarginal-lh,0.11920529801324503,0.2251655629139073,0.019867549668874173,0.2052980132450331,0.09933774834437085,0.07947019867549669,0.046357615894039736,0.2052980132450331
