,caudalmiddlefrontal-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.21052631578947367,0.14354066985645933,0.18181818181818182,0.11004784688995216,0.11483253588516747,0.12440191387559808,0.11483253588516747,0.0
postcentral-lh,0.11836734693877551,0.20408163265306123,0.17959183673469387,0.10204081632653061,0.11020408163265306,0.10612244897959183,0.17959183673469387,0.0
precentral-lh,0.14028776978417265,0.15827338129496402,0.2158273381294964,0.1079136690647482,0.09352517985611511,0.1366906474820144,0.1474820143884892,0.0
rostralmiddlefrontal-lh,0.09401709401709402,0.10683760683760683,0.12393162393162394,0.28205128205128205,0.1452991452991453,0.09829059829059829,0.11965811965811966,0.029914529914529916
rostralmiddlefrontal-rh,0.1111111111111111,0.12626262626262627,0.13131313131313133,0.18181818181818182,0.18686868686868688,0.09595959595959595,0.16161616161616163,0.005050505050505051
superiortemporal-lh,0.12857142857142856,0.12380952380952381,0.19047619047619047,0.10952380952380952,0.09047619047619047,0.24761904761904763,0.10952380952380952,0.0
superiortemporal-rh,0.09623430962343096,0.18410041841004185,0.17154811715481172,0.11715481171548117,0.1297071129707113,0.09623430962343096,0.20502092050209206,0.0
supramarginal-lh,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.8823529411764706
