,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.22935779816513763,0.1162079510703364,0.12232415902140673,0.11009174311926606,0.14678899082568808,0.1345565749235474,0.12538226299694188,0.01529051987767584
caudalmiddlefrontal-rh,0.1487603305785124,0.2066115702479339,0.10743801652892562,0.12396694214876033,0.1322314049586777,0.12396694214876033,0.13636363636363635,0.02066115702479339
precentral-lh,0.16666666666666666,0.11538461538461539,0.19230769230769232,0.08974358974358974,0.11965811965811966,0.18803418803418803,0.10683760683760683,0.021367521367521368
rostralmiddlefrontal-lh,0.16,0.132,0.092,0.232,0.188,0.08,0.096,0.02
rostralmiddlefrontal-rh,0.18149466192170818,0.12099644128113879,0.10320284697508897,0.16370106761565836,0.2206405693950178,0.09608540925266904,0.09608540925266904,0.017793594306049824
superiortemporal-lh,0.176,0.124,0.172,0.072,0.1,0.22,0.128,0.008
superiortemporal-rh,0.182648401826484,0.1415525114155251,0.1050228310502283,0.1050228310502283,0.1187214611872146,0.136986301369863,0.2100456621004566,0.0
supramarginal-lh,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.015151515151515152,0.0,0.5909090909090909
