,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.3787878787878788,0.0,0.3181818181818182,0.0,0.30303030303030304,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.17088607594936708,0.13924050632911392,0.1518987341772152,0.08860759493670886,0.17088607594936708,0.10126582278481013,0.17721518987341772
postcentral-rh,0.105,0.11,0.205,0.11,0.17,0.11,0.08,0.11
superiorfrontal-lh,0.0,0.16326530612244897,0.14965986394557823,0.1564625850340136,0.09523809523809523,0.16326530612244897,0.10884353741496598,0.16326530612244897
superiorfrontal-rh,0.12903225806451613,0.09032258064516129,0.2129032258064516,0.09032258064516129,0.2064516129032258,0.09032258064516129,0.09032258064516129,0.09032258064516129
superiorparietal-lh,0.0,0.17088607594936708,0.13924050632911392,0.1518987341772152,0.08860759493670886,0.17088607594936708,0.10126582278481013,0.17721518987341772
superiorparietal-rh,0.0,0.14678899082568808,0.14678899082568808,0.14678899082568808,0.12844036697247707,0.14678899082568808,0.13761467889908258,0.14678899082568808
superiortemporal-lh,0.0,0.17073170731707318,0.13414634146341464,0.14634146341463414,0.08536585365853659,0.17073170731707318,0.0975609756097561,0.1951219512195122
