,inferiorparietal-rh,parsopercularis-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.136986301369863,0.14383561643835616,0.14383561643835616,0.0,0.14383561643835616,0.14383561643835616,0.14383561643835616,0.14383561643835616
parsopercularis-lh,0.07777777777777778,0.18888888888888888,0.10740740740740741,0.0,0.1259259259259259,0.14444444444444443,0.18518518518518517,0.17037037037037037
superiorfrontal-rh,0.10194174757281553,0.13106796116504854,0.22330097087378642,0.0,0.12135922330097088,0.13106796116504854,0.14563106796116504,0.14563106796116504
superiorparietal-lh,0.0,0.0,0.0,0.7428571428571429,0.2571428571428571,0.0,0.0,0.0
superiorparietal-rh,0.08786610878661087,0.14225941422594143,0.10460251046025104,0.03765690376569038,0.200836820083682,0.14225941422594143,0.14225941422594143,0.14225941422594143
superiortemporal-lh,0.08936170212765958,0.16170212765957448,0.12340425531914893,0.0,0.13617021276595745,0.1574468085106383,0.16595744680851063,0.16595744680851063
superiortemporal-rh,0.07636363636363637,0.18181818181818182,0.10909090909090909,0.0,0.12363636363636364,0.14181818181818182,0.19272727272727272,0.17454545454545456
supramarginal-rh,0.08045977011494253,0.1685823754789272,0.11494252873563218,0.0,0.13026819923371646,0.14559386973180077,0.1839080459770115,0.17624521072796934
