,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.3076646275638719,0.012594458438287154,0.2626844188557035,0.18999640158330336,0.07448722562072688,0.0,0.1255847427132062,0.026988125224901044
P7,0.022916666666666665,0.5263888888888889,0.03125,0.0,0.007638888888888889,0.21736111111111112,0.0,0.19444444444444445
O1,0.21515241195620005,0.01361349511689849,0.32080497188517315,0.18378218407812963,0.0967741935483871,0.0,0.15270790174607873,0.01716484166913288
Oz,0.17590759075907592,0.0,0.20528052805280528,0.3217821782178218,0.10297029702970296,0.0231023102310231,0.13993399339933993,0.031023102310231022
TP10,0.0843520782396088,0.004482477587612062,0.13406682966585168,0.1271393643031785,0.35859820700896494,0.08598207008964955,0.189079054604727,0.016299918500407497
POz,0.0,0.19522912743251727,0.0,0.04519774011299435,0.13119899560577528,0.5103578154425612,0.06465787821720025,0.053358443188951665
CPz,0.12296243798724309,0.0,0.1817859673990078,0.14989369241672573,0.16335931963146705,0.03649893692416726,0.3454996456413891,0.0
TP8,0.05993690851735016,0.221608832807571,0.04652996845425868,0.0749211356466877,0.032334384858044164,0.0694006309148265,0.0,0.4952681388012618
