,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.2655172413793103,0.0,0.2413793103448276,0.24482758620689654,0.2482758620689655,0.0,0.0,0.0
P7,0.0,0.47619047619047616,0.0,0.0,0.0,0.5238095238095238,0.0,0.0
O1,0.2536231884057971,0.0,0.25,0.2463768115942029,0.25,0.0,0.0,0.0
Oz,0.25177304964539005,0.0,0.24822695035460993,0.24822695035460993,0.25177304964539005,0.0,0.0,0.0
TP10,0.22429906542056074,0.0,0.21806853582554517,0.21495327102803738,0.3426791277258567,0.0,0.0,0.0
POz,0.0,0.14925373134328357,0.0,0.0,0.0,0.8507462686567164,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
