,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.2598684210526316,0.0,0.2598684210526316,0.0,0.2236842105263158,0.0,0.2565789473684211,0.0
P7,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
O1,0.22413793103448276,0.0,0.29022988505747127,0.0,0.1925287356321839,0.0,0.29310344827586204,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.2518518518518518,0.0,0.2518518518518518,0.0,0.24814814814814815,0.0,0.24814814814814815,0.0
POz,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
CPz,0.20765027322404372,0.0,0.273224043715847,0.0,0.17759562841530055,0.0,0.34153005464480873,0.0
TP8,0.0,0.12244897959183673,0.0,0.0,0.0,0.12244897959183673,0.0,0.7551020408163265
