,Fp1,FT10,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.28688524590163933,0.0,0.0,0.1762295081967213,0.2827868852459016,0.0,0.2540983606557377,0.0
FT10,0.0,0.4232081911262799,0.3822525597269625,0.0,0.0,0.1945392491467577,0.0,0.0
F8,0.0,0.3698630136986301,0.4349315068493151,0.0,0.0,0.1952054794520548,0.0,0.0
AF7,0.25146198830409355,0.0,0.0,0.24561403508771928,0.25146198830409355,0.0,0.25146198830409355,0.0
POz,0.1830601092896175,0.0,0.0,0.11748633879781421,0.47540983606557374,0.0,0.22404371584699453,0.0
CPz,0.0,0.3352941176470588,0.3352941176470588,0.0,0.0,0.32941176470588235,0.0,0.0
TP8,0.2247191011235955,0.0,0.0,0.16104868913857678,0.31086142322097376,0.0,0.30337078651685395,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
