,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.328125,0.0,0.0,0.046875,0.3385416666666667,0.0,0.2864583333333333
O1,0.0,0.0,0.32947976878612717,0.3352601156069364,0.0,0.0,0.3352601156069364,0.0
Oz,0.0,0.0,0.32222222222222224,0.35,0.0,0.0,0.3277777777777778,0.0
TP10,0.0,0.21052631578947367,0.0,0.0,0.2631578947368421,0.2894736842105263,0.0,0.23684210526315788
POz,0.0,0.31527093596059114,0.0,0.0,0.04926108374384237,0.3645320197044335,0.0,0.270935960591133
CPz,0.0,0.0,0.3236994219653179,0.34104046242774566,0.0,0.0,0.3352601156069364,0.0
TP8,0.0,0.3103448275862069,0.0,0.0,0.05747126436781609,0.3218390804597701,0.0,0.3103448275862069
