,Fp1,FT10,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.2850678733031674,0.0,0.09728506787330317,0.0,0.16968325791855204,0.1583710407239819,0.0,0.2895927601809955
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.20093457943925233,0.0,0.19626168224299065,0.0,0.20093457943925233,0.20093457943925233,0.0,0.20093457943925233
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.22255192878338279,0.0,0.12759643916913946,0.0,0.2195845697329377,0.20771513353115728,0.0,0.22255192878338279
CPz,0.21739130434782608,0.0,0.13354037267080746,0.0,0.21739130434782608,0.21428571428571427,0.0,0.21739130434782608
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.26834381551362685,0.0,0.09014675052410902,0.0,0.15723270440251572,0.14675052410901468,0.0,0.33752620545073375
