,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.29608938547486036,0.3016759776536313,0.1005586592178771,0.3016759776536313,0.0,0.0
P8,0.0,0.0,0.27,0.32,0.09,0.32,0.0,0.0
C5,0.0,0.0,0.2535211267605634,0.2535211267605634,0.23943661971830985,0.2535211267605634,0.0,0.0
POz,0.0,0.0,0.26732673267326734,0.3217821782178218,0.0891089108910891,0.3217821782178218,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
