,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.4186046511627907,0.1511627906976744,0.0,0.0,0.0,0.0,0.43023255813953487
O1,0.0,0.34210526315789475,0.3157894736842105,0.0,0.0,0.0,0.0,0.34210526315789475
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0
POz,0.0,0.0,0.0,0.0,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.0
CPz,0.0,0.0,0.0,0.0,0.02857142857142857,0.08571428571428572,0.8857142857142857,0.0
TP8,0.0,0.3008130081300813,0.10569105691056911,0.0,0.0,0.0,0.0,0.5934959349593496
