,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.45
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.5217391304347826,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0
TP8,0.0,0.19607843137254902,0.0,0.0,0.0,0.0,0.0,0.803921568627451
