,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0
P3,0.0,0.0,0.4953271028037383,0.0,0.0,0.5046728971962616,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.432,0.0,0.0,0.568,0.0,0.0
CPz,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
