,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.3805970149253731,0.3880597014925373,0.0,0.0,0.23134328358208955
TP10,0.0,0.0,0.0,0.31137724550898205,0.5029940119760479,0.0,0.0,0.18562874251497005
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.33695652173913043,0.33695652173913043,0.0,0.0,0.32608695652173914
