,TP9,P7,O1,Oz,TP10,POz,CPz,TP8
TP9,0.5108695652173914,0.0,0.03260869565217391,0.45652173913043476,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0
Oz,0.4411764705882353,0.0,0.029411764705882353,0.5294117647058824,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.49473684210526314,0.5052631578947369,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
