,Fp1,FT9,FC1,C3,F8,Fp2,AF7,FC3
Fp1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3235294117647059,0.3431372549019608,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33653846153846156,0.0,0.0,0.0,0.0,0.33653846153846156,0.3269230769230769,0.0
AF7,0.3,0.0,0.0,0.0,0.0,0.2909090909090909,0.4090909090909091,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
