,Fp1,FT9,Oz,F8,Fp2,AF7,AF8,AF4
Fp1,0.375,0.0,0.0,0.21875,0.40625,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.17647058823529413,0.0,0.0,0.43137254901960786,0.39215686274509803,0.0,0.0,0.0
Fp2,0.21666666666666667,0.0,0.0,0.3,0.48333333333333334,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
