,Fp1,FT9,Oz,F8,Fp2,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.5257731958762887,0.29896907216494845,0.0,0.0,0.17525773195876287,0.0
F8,0.0,0.0,0.38271604938271603,0.38271604938271603,0.0,0.0,0.2345679012345679,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.3114754098360656,0.3442622950819672,0.0,0.0,0.3442622950819672,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
