,Fp1,FT9,FC1,C3,F8,Fp2,AF7,FC3
Fp1,0.32,0.0,0.0,0.34,0.0,0.34,0.0,0.0
FT9,0.0,0.5344827586206896,0.0,0.0,0.0,0.0,0.0,0.46551724137931033
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.19101123595505617,0.0,0.0,0.48314606741573035,0.0,0.3258426966292135,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.22972972972972974,0.0,0.0,0.3918918918918919,0.0,0.3783783783783784,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
