,Fp1,FT9,FC1,C3,F8,Fp2,AF7,FC3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.32727272727272727,0.0,0.0,0.0,0.0,0.33636363636363636,0.33636363636363636
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.6333333333333333,0.36666666666666664,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5116279069767442,0.4883720930232558,0.0,0.0
AF7,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.39634146341463417,0.38414634146341464
FC3,0.0,0.21893491124260356,0.0,0.0,0.0,0.0,0.39644970414201186,0.38461538461538464
