,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.041666666666666664,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.041666666666666664,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.05263157894736842,0.0,0.0,0.03508771929824561,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.05263157894736842,0.0,0.0,0.03508771929824561,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.020689655172413793,0.0,0.0,0.013793103448275862,0.06896551724137931,0.0,0.0,0.0,0.08275862068965517,0.07586206896551724,0.0,0.0,0.0,0.08275862068965517,0.08275862068965517,0.0,0.027586206896551724,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027586206896551724,0.0,0.020689655172413793,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.07586206896551724,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.07586206896551724,0.0,0.0,0.013793103448275862,0.07586206896551724,0.08275862068965517,0.027586206896551724,0.0,0.06896551724137931,0.027586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.05337078651685393,0.047752808988764044,0.0,0.0,0.0,0.05337078651685393,0.019662921348314606,0.05898876404494382,0.0,0.0,0.014044943820224719,0.0,0.05337078651685393,0.0,0.0,0.05056179775280899,0.05898876404494382,0.056179775280898875,0.0,0.0056179775280898875,0.0,0.0449438202247191,0.0,0.047752808988764044,0.0,0.0,0.0,0.047752808988764044,0.0,0.0,0.028089887640449437,0.0,0.0,0.025280898876404494,0.05898876404494382,0.0,0.0,0.05337078651685393,0.0,0.016853932584269662,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042134831460674156,0.056179775280898875,0.0,0.0,0.0,0.03651685393258427,0.047752808988764044
C3,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.04804804804804805,0.0,0.0,0.0,0.05405405405405406,0.021021021021021023,0.05405405405405406,0.0,0.0,0.015015015015015015,0.0,0.05405405405405406,0.0,0.0,0.05105105105105105,0.05405405405405406,0.05405405405405406,0.0,0.006006006006006006,0.0,0.04504504504504504,0.0,0.04804804804804805,0.0,0.0,0.0,0.04804804804804805,0.0,0.0,0.03003003003003003,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.018018018018018018,0.0,0.024024024024024024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04504504504504504,0.05405405405405406,0.0,0.0,0.0,0.03903903903903904,0.04804804804804805
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.015957446808510637,0.0,0.0,0.010638297872340425,0.05851063829787234,0.0,0.0,0.0,0.10638297872340426,0.07446808510638298,0.0,0.0,0.0,0.10638297872340426,0.0851063829787234,0.0,0.02127659574468085,0.0,0.0,0.026595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.015957446808510637,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.06914893617021277,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.06914893617021277,0.0,0.0,0.010638297872340425,0.09042553191489362,0.10638297872340426,0.02127659574468085,0.0,0.05851063829787234,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.017857142857142856,0.0,0.0,0.011904761904761904,0.06547619047619048,0.0,0.0,0.0,0.08928571428571429,0.07738095238095238,0.0,0.0,0.0,0.08928571428571429,0.08928571428571429,0.0,0.023809523809523808,0.0,0.0,0.02976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.017857142857142856,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095238,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.07738095238095238,0.0,0.0,0.011904761904761904,0.08333333333333333,0.08928571428571429,0.023809523809523808,0.0,0.06547619047619048,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.05278592375366569,0.0469208211143695,0.0,0.0,0.0,0.05278592375366569,0.020527859237536656,0.05865102639296188,0.0,0.0,0.01466275659824047,0.0,0.05278592375366569,0.0,0.0,0.04985337243401759,0.05865102639296188,0.05571847507331378,0.0,0.005865102639296188,0.0,0.04398826979472141,0.0,0.0469208211143695,0.0,0.0,0.0,0.0469208211143695,0.0,0.0,0.02932551319648094,0.0,0.0,0.026392961876832845,0.05865102639296188,0.0,0.0,0.05278592375366569,0.0,0.017595307917888565,0.0,0.02346041055718475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04398826979472141,0.05571847507331378,0.0,0.0,0.0,0.03812316715542522,0.0469208211143695
