,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.4420289855072464,0.036231884057971016,0.007246376811594203,0.050724637681159424,0.2536231884057971,0.050724637681159424,0.07246376811594203,0.08695652173913043
frontalpole-rh,0.007633587786259542,0.3969465648854962,0.16030534351145037,0.2595419847328244,0.007633587786259542,0.03816793893129771,0.061068702290076333,0.06870229007633588
lateralorbitofrontal-rh,0.0,0.29069767441860467,0.4186046511627907,0.1744186046511628,0.011627906976744186,0.046511627906976744,0.05813953488372093,0.0
medialorbitofrontal-rh,0.03289473684210526,0.19078947368421054,0.05263157894736842,0.35526315789473684,0.0,0.14473684210526316,0.11842105263157894,0.10526315789473684
parsorbitalis-rh,0.24545454545454545,0.03636363636363636,0.045454545454545456,0.0,0.44545454545454544,0.02727272727272727,0.1,0.1
parstriangularis-rh,0.10091743119266056,0.009174311926605505,0.0,0.13761467889908258,0.08256880733944955,0.3119266055045872,0.21100917431192662,0.14678899082568808
rostralanteriorcingulate-rh,0.10666666666666667,0.013333333333333334,0.006666666666666667,0.08666666666666667,0.12666666666666668,0.17333333333333334,0.30666666666666664,0.18
rostralmiddlefrontal-rh,0.125,0.0390625,0.0,0.0625,0.1171875,0.09375,0.1953125,0.3671875
