,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parstriangularis-lh,supramarginal-lh,temporalpole-lh
bankssts-lh,0.6614173228346457,0.0,0.0,0.0,0.031496062992125984,0.0,0.30708661417322836,0.0
entorhinal-lh,0.0,0.7971014492753623,0.057971014492753624,0.0,0.07246376811594203,0.014492753623188406,0.0,0.057971014492753624
frontalpole-lh,0.0,0.010362694300518135,0.46113989637305697,0.08808290155440414,0.22797927461139897,0.15544041450777202,0.0,0.05699481865284974
frontalpole-rh,0.0,0.0,0.11299435028248588,0.6497175141242938,0.07344632768361582,0.1638418079096045,0.0,0.0
lateralorbitofrontal-lh,0.027649769585253458,0.013824884792626729,0.19815668202764977,0.059907834101382486,0.4470046082949309,0.12442396313364056,0.0,0.12903225806451613
parstriangularis-lh,0.0,0.022935779816513763,0.11009174311926606,0.12844036697247707,0.09174311926605505,0.5275229357798165,0.0,0.11926605504587157
supramarginal-lh,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
temporalpole-lh,0.0,0.007194244604316547,0.050359712230215826,0.0,0.15827338129496402,0.2302158273381295,0.0,0.5539568345323741
