,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.34615384615384615,0.0,0.0,0.0,0.3269230769230769,0.1346153846153846,0.057692307692307696,0.1346153846153846
frontalpole-rh,0.0,0.3125,0.296875,0.203125,0.015625,0.078125,0.09375,0.0
lateralorbitofrontal-rh,0.0,0.3088235294117647,0.36764705882352944,0.17647058823529413,0.014705882352941176,0.058823529411764705,0.07352941176470588,0.0
medialorbitofrontal-rh,0.025,0.1125,0.1,0.25,0.0,0.2,0.2125,0.1
parsorbitalis-rh,0.22033898305084745,0.06779661016949153,0.0847457627118644,0.0,0.4067796610169492,0.05084745762711865,0.01694915254237288,0.15254237288135594
parstriangularis-rh,0.11,0.01,0.0,0.12,0.09,0.28,0.23,0.16
rostralanteriorcingulate-rh,0.07692307692307693,0.02197802197802198,0.01098901098901099,0.14285714285714285,0.054945054945054944,0.2857142857142857,0.25274725274725274,0.15384615384615385
rostralmiddlefrontal-rh,0.13636363636363635,0.0,0.0,0.06060606060606061,0.19696969696969696,0.18181818181818182,0.15151515151515152,0.2727272727272727
