,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.35294117647058826,0.2647058823529412,0.0,0.12745098039215685,0.08823529411764706,0.0,0.16666666666666666,0.0
frontalpole-rh,0.18627450980392157,0.5098039215686274,0.029411764705882353,0.0392156862745098,0.049019607843137254,0.0,0.09803921568627451,0.08823529411764706
lateraloccipital-rh,0.0,0.014285714285714285,0.6142857142857143,0.0,0.17142857142857143,0.0,0.0,0.2
medialorbitofrontal-lh,0.19444444444444445,0.07407407407407407,0.0,0.4537037037037037,0.06481481481481481,0.0,0.21296296296296297,0.0
medialorbitofrontal-rh,0.08275862068965517,0.041379310344827586,0.10344827586206896,0.034482758620689655,0.4896551724137931,0.0,0.06896551724137931,0.1793103448275862
parstriangularis-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.16521739130434782,0.13043478260869565,0.0,0.1391304347826087,0.1565217391304348,0.0,0.40869565217391307,0.0
rostralanteriorcingulate-rh,0.0,0.04950495049504951,0.1782178217821782,0.0,0.25742574257425743,0.0,0.0,0.5148514851485149
