,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.12195121951219512,0.0,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.07246376811594203,0.0,0.15942028985507245,0.13043478260869565,0.11594202898550725,0.17391304347826086,0.17391304347826086,0.17391304347826086
superiorfrontal-lh,0.08064516129032258,0.0,0.16129032258064516,0.14516129032258066,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.16129032258064516
superiorfrontal-rh,0.08620689655172414,0.0,0.15517241379310345,0.15517241379310345,0.13793103448275862,0.15517241379310345,0.15517241379310345,0.15517241379310345
superiorparietal-lh,0.06493506493506493,0.0,0.14285714285714285,0.11688311688311688,0.1038961038961039,0.18181818181818182,0.19480519480519481,0.19480519480519481
superiorparietal-rh,0.06172839506172839,0.0,0.13580246913580246,0.1111111111111111,0.09876543209876543,0.1728395061728395,0.2222222222222222,0.19753086419753085
supramarginal-lh,0.0625,0.0,0.1375,0.1125,0.1,0.175,0.2125,0.2
