,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.15137614678899083,0.0,0.14220183486238533,0.14678899082568808,0.14678899082568808,0.14220183486238533,0.13302752293577982,0.13761467889908258
parstriangularis-rh,0.0,0.36,0.0,0.0,0.16,0.0,0.28,0.2
postcentral-lh,0.12704918032786885,0.0,0.14754098360655737,0.14344262295081966,0.13934426229508196,0.15163934426229508,0.14344262295081966,0.14754098360655737
superiorfrontal-lh,0.13445378151260504,0.0,0.14705882352941177,0.14705882352941177,0.14285714285714285,0.14705882352941177,0.13865546218487396,0.14285714285714285
superiorfrontal-rh,0.12648221343873517,0.019762845849802372,0.13438735177865613,0.1383399209486166,0.15019762845849802,0.13438735177865613,0.14624505928853754,0.15019762845849802
superiorparietal-lh,0.12301587301587301,0.0,0.14285714285714285,0.1388888888888889,0.1349206349206349,0.15476190476190477,0.15079365079365079,0.15476190476190477
superiorparietal-rh,0.10661764705882353,0.029411764705882353,0.12867647058823528,0.1213235294117647,0.1323529411764706,0.13970588235294118,0.17647058823529413,0.16544117647058823
supramarginal-lh,0.10989010989010989,0.02197802197802198,0.13186813186813187,0.12454212454212454,0.13553113553113552,0.14285714285714285,0.1684981684981685,0.16483516483516483
