,Fp1,T8,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.256059009483667,0.10326659641728135,0.04952581664910432,0.136986301369863,0.11275026343519494,0.06638566912539515,0.08377239199157008,0.19125395152792413
T8,0.07237354085603113,0.3093385214007782,0.18326848249027236,0.03929961089494163,0.08054474708171207,0.19649805447470817,0.026070038910505838,0.09260700389105059
F8,0.03794739111686071,0.197498921949116,0.3410952996981457,0.007330746011211729,0.062095730918499355,0.25183268650280294,0.0038809831824062097,0.09831824062095731
AF7,0.13782051282051283,0.053952991452991456,0.007478632478632479,0.30662393162393164,0.16880341880341881,0.015491452991452992,0.21634615384615385,0.09348290598290598
POz,0.08955223880597014,0.09479628882613957,0.0609116579265833,0.1335215812827753,0.3081887858007261,0.07180314643001211,0.14965711980637353,0.09156918112141993
CPz,0.050700741962077495,0.2015663643858203,0.24237427864798022,0.014014839241549877,0.06883759274525969,0.31615828524319867,0.00041220115416323167,0.10593569661995053
TP8,0.08459869848156182,0.03633405639913232,0.0021691973969631237,0.22505422993492408,0.2044468546637744,0.0010845986984815619,0.3958785249457701,0.050433839479392624
AF8,0.1658878504672897,0.11261682242990655,0.1088785046728972,0.08224299065420561,0.10186915887850467,0.12149532710280374,0.04439252336448598,0.2626168224299065
