,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.2222222222222222,0.0,0.2222222222222222,0.23931623931623933,0.08547008547008547,0.0,0.23076923076923078,0.0
P7,0.0,0.4857142857142857,0.0,0.0,0.06666666666666667,0.24761904761904763,0.0,0.2
O1,0.1564625850340136,0.0,0.24489795918367346,0.25170068027210885,0.1564625850340136,0.0,0.1836734693877551,0.006802721088435374
Oz,0.15723270440251572,0.0,0.23270440251572327,0.2578616352201258,0.16352201257861634,0.0,0.18238993710691823,0.006289308176100629
AF7,0.0392156862745098,0.058823529411764705,0.12418300653594772,0.1437908496732026,0.35294117647058826,0.09803921568627451,0.06535947712418301,0.11764705882352941
POz,0.0,0.28,0.0,0.0,0.13,0.32,0.0,0.27
CPz,0.20149253731343283,0.0,0.22388059701492538,0.23880597014925373,0.1044776119402985,0.0,0.23134328358208955,0.0
TP8,0.0,0.23469387755102042,0.0,0.0,0.16326530612244897,0.29591836734693877,0.0,0.30612244897959184
