,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.3645833333333333,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.375
Pz,0.29347826086956524,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.358695652173913
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.336,0.328,0.0,0.336,0.0
C5,0.0,0.008403361344537815,0.0,0.31932773109243695,0.35294117647058826,0.0,0.31932773109243695,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.336,0.328,0.0,0.336,0.0
TP8,0.2890625,0.2421875,0.0,0.0,0.0,0.0,0.0,0.46875
