,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.8260869565217391,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.30985915492957744,0.31690140845070425,0.2746478873239437,0.07746478873239436,0.02112676056338028,0.0
P8,0.0,0.0,0.3028169014084507,0.30985915492957744,0.28169014084507044,0.08450704225352113,0.02112676056338028,0.0
C5,0.0,0.0,0.2878787878787879,0.29545454545454547,0.29545454545454547,0.09848484848484848,0.022727272727272728,0.0
POz,0.1111111111111111,0.0,0.16666666666666666,0.18518518518518517,0.2037037037037037,0.3333333333333333,0.0,0.0
CPz,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
