,Fz,Fp2,AF7,F1,FT7,F6,AF8,AF4
Fz,0.2977346278317152,0.23624595469255663,0.27184466019417475,0.0,0.1941747572815534,0.0,0.0,0.0
Fp2,0.2636986301369863,0.2602739726027397,0.2636986301369863,0.0,0.21232876712328766,0.0,0.0,0.0
AF7,0.2786377708978328,0.24148606811145512,0.2848297213622291,0.0,0.19504643962848298,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.3169642857142857,0.0,0.12946428571428573,0.3080357142857143,0.24553571428571427
FT7,0.24899598393574296,0.25301204819277107,0.25301204819277107,0.0,0.24497991967871485,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.25217391304347825,0.0,0.24347826086956523,0.25217391304347825,0.25217391304347825
AF8,0.0,0.0,0.0,0.31718061674008813,0.0,0.1277533039647577,0.30837004405286345,0.24669603524229075
AF4,0.0,0.0,0.0,0.285,0.0,0.145,0.29,0.28
