,Fp1,Fz,Oz,TP10,F8,Fp2,AF3,C5
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.32934131736526945,0.0,0.0,0.33532934131736525,0.33532934131736525,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.2931937172774869,0.0,0.0,0.3507853403141361,0.35602094240837695,0.0,0.0
Fp2,0.0,0.28865979381443296,0.0,0.0,0.34536082474226804,0.36597938144329895,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
