,Fp1,Fz,Oz,TP10,F8,Fp2,AF3,C5
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.6106194690265486,0.0,0.0,0.0,0.0,0.3893805309734513,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.6784140969162996,0.0,0.32158590308370044
AF3,0.0,0.5057471264367817,0.0,0.0,0.0,0.0,0.4942528735632184,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.5102040816326531
