,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.32386363636363635,0.3352272727272727,0.2727272727272727,0.05113636363636364,0.0,0.0,0.0,0.017045454545454544
Pz,0.24472573839662448,0.42616033755274263,0.27848101265822783,0.0379746835443038,0.0,0.0,0.0,0.012658227848101266
TP10,0.15483870967741936,0.21935483870967742,0.6258064516129033,0.0,0.0,0.0,0.0,0.0
F8,0.3125,0.3125,0.0,0.28125,0.0,0.0,0.0,0.09375
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.7630057803468208,0.23699421965317918,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.5061728395061729,0.49382716049382713,0.0
F2,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.2
