,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.3333333333333333,0.32786885245901637,0.33879781420765026,0.0,0.0
Fp2,0.0,0.0,0.0,0.33519553072625696,0.329608938547486,0.33519553072625696,0.0,0.0
F1,0.0,0.0,0.0,0.25,0.24193548387096775,0.5080645161290323,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
