,Fp1,TP10,F8,Fp2,AF7,C5,FC4,FCz
Fp1,0.9506172839506173,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.4504950495049505,0.15346534653465346,0.15346534653465346,0.24257425742574257,0.0
AF7,0.0,0.0,0.0,0.12757201646090535,0.2880658436213992,0.29218106995884774,0.29218106995884774,0.0
C5,0.0,0.0,0.0,0.08781869688385269,0.20113314447592068,0.3597733711048159,0.35127478753541075,0.0
FC4,0.0,0.0,0.0,0.11325301204819277,0.1710843373493976,0.30120481927710846,0.41445783132530123,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
