,Fp1,TP10,F8,Fp2,AF7,C5,FC4,FCz
Fp1,0.6032388663967612,0.0,0.0,0.3967611336032389,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0
Fp2,0.5051020408163265,0.0,0.0,0.49489795918367346,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.48484848484848486,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
