,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.5789473684210527,0.0,0.42105263157894735,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.07758620689655173,0.0,0.5862068965517241,0.33620689655172414,0.0,0.0,0.0
Fp2,0.0,0.011904761904761904,0.0,0.5,0.4880952380952381,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
