,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.4927536231884058,0.0,0.0,0.0,0.0,0.0,0.5072463768115942,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.32653061224489793,0.336734693877551,0.0,0.0,0.336734693877551
Fp2,0.0,0.0,0.0,0.13360323886639677,0.4291497975708502,0.0,0.0,0.43724696356275305
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.39655172413793105,0.0,0.0,0.0,0.0,0.0,0.603448275862069,0.0
FCz,0.0,0.0,0.0,0.13253012048192772,0.42168674698795183,0.0,0.0,0.4457831325301205
