,Fz,Pz,TP10,F8,Fp2,F1,CPz,F2
Fz,0.45962732919254656,0.043478260869565216,0.0,0.06832298136645963,0.0,0.0,0.0,0.42857142857142855
Pz,0.25806451612903225,0.22580645161290322,0.0,0.25806451612903225,0.0,0.0,0.0,0.25806451612903225
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2,0.14,0.0,0.32,0.0,0.0,0.0,0.34
Fp2,0.0,0.0,0.0,0.0,0.3502824858757062,0.3559322033898305,0.2937853107344633,0.0
F1,0.0,0.0,0.0,0.0,0.3230769230769231,0.37948717948717947,0.29743589743589743,0.0
CPz,0.0,0.0,0.0,0.0,0.30303030303030304,0.3515151515151515,0.34545454545454546,0.0
F2,0.36065573770491804,0.03825136612021858,0.0,0.08743169398907104,0.0,0.0,0.0,0.5136612021857924
