,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.34356488960689285,0.0683898761443188,0.1820140010770059,0.10177705977382875,0.07108239095315025,0.014539579967689823,0.07054388799138395,0.14808831448572968
TP10,0.06883468834688347,0.367479674796748,0.03902439024390244,0.09376693766937669,0.023306233062330622,0.17181571815718158,0.14905149051490515,0.08672086720867209
T8,0.15342465753424658,0.033789954337899546,0.34429223744292237,0.12511415525114156,0.10410958904109589,0.026484018264840183,0.09406392694063927,0.1187214611872146
F8,0.08734804142278253,0.07924358397118415,0.12471859522737505,0.29536244934714095,0.2035119315623593,0.06618640252138676,0.03286807744259343,0.11076091850517784
Fp2,0.05924920850293985,0.019448213478064226,0.10266847580280417,0.20398009950248755,0.38670284938941657,0.04341926729986431,0.04115784712799638,0.14337403889642697
F1,0.016402405686167305,0.17386550027337344,0.03171131765992345,0.08091853471842538,0.05248769819573537,0.3920174958993986,0.21377802077638053,0.038819026790595956
CPz,0.06520657043305127,0.1368840219014435,0.10303633648581384,0.03683424589347934,0.04728720756595321,0.1946241911398706,0.3902439024390244,0.025883524141363863
FCz,0.13379930104842735,0.07938092860708937,0.12830753869196207,0.1218172740888667,0.15476784822765852,0.03544682975536695,0.025961058412381426,0.3205192211682476
