,FT9,Pz,FT10,F4,FC3,TP8,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.3188405797101449,0.34782608695652173,0.3333333333333333,0.0
TP8,0.0,0.0,0.0,0.0,0.2839506172839506,0.41975308641975306,0.2962962962962963,0.0
FC4,0.0,0.0,0.0,0.0,0.3142857142857143,0.35714285714285715,0.32857142857142857,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
